28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Rape of the Bastard Nazarene,1999,0.9
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Rape of the Bastard Nazarene,1999,0.65
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,The Goat of Mendes,2001,0.87
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,The Goat of Mendes,2001,0.7
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,The Goat of Mendes,2001,0.85
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,The Goat of Mendes,2001,0.9
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,The Goat of Mendes,2001,0.95
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,The Goat of Mendes,2001,0.85
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.96
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.95
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.97
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.75
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.15
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.27
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,0.98
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,1.0
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Choronzon,2003,1.0
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,1.0
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,1.0
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,0.9
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,0.83
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,1.0
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,0.97
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Words That Go Unspoken| Deeds That Go Undone,2005,0.95
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.9
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.2
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.91
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.99
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.96
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.81
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.78
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.8
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.85
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.95
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.88
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,1.0
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.94
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.88
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.85
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.9
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.98
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.89
28787,Akercocke,United Kingdom,Active,1997,Progressive Black/Death Metal,Antichrist,2007,0.92
28791,Alas| Tyranny,United States,Active,2008,Symphonic Black/Death Metal,Domination Liberation Purification,2010,0.65
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Jar of Kingdom,1993,0.78
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Spiritech,1997,1.0
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Spiritech,1997,0.92
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Spiritech,1997,0.99
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Organasm,2000,0.95
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Organasm,2000,0.92
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Organasm,2000,1.0
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Organasm,2000,0.98
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Organasm,2000,0.95
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Austral Alien,2003,0.95
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Austral Alien,2003,0.89
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Tripsis,2007,0.75
28792,Alchemist,Australia,Split-up,1987,Avant-garde/Progressive Death Metal,Tripsis,2007,0.92
28813,All Hell,Sweden,Active,2004,Melodic Death Metal/Hardcore,Knarkbrand,2008,0.8
28827,Altar of Betelgeuze,Finland,Active,2010,Doom/Death/Stoner Metal,Darkness Sustains the Silence,2014,0.85
28840,Ambrazura,Russia,Active,2002,Progressive/Brutal Death Metal,Life & Death,2002,0.65
28840,Ambrazura,Russia,Active,2002,Progressive/Brutal Death Metal,Kravia,2005,0.3
28842,Amentes,Serbia,On hold,1997,Progressive Doom/Death Metal,It Could All Have Vanished,2003,0.8
28856,Amphitryon,France,Unknown,1996,Doom/Melodic Death Metal,Sumphokeras,2006,0.9
28872,Anal Vomit,Peru,Active,1992,Black/Death/Thrash Metal,Demoniac Flagellations,2005,0.95
28872,Anal Vomit,Peru,Active,1992,Black/Death/Thrash Metal,Demoniac Flagellations,2005,0.97
28872,Anal Vomit,Peru,Active,1992,Black/Death/Thrash Metal,Demoniac Flagellations,2005,0.9
28872,Anal Vomit,Peru,Active,1992,Black/Death/Thrash Metal,Depravation,2007,0.9
28872,Anal Vomit,Peru,Active,1992,Black/Death/Thrash Metal,Peste negra| muerte negra,2015,0.9
28878,Ancestors Revenge,Canada,Active,2008,Melodic Death/Black Metal,The Archaic Return,2013,0.86
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Domain,2008,0.42
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Domain,2008,0.0
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Proprioception,2010,0.35
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Proprioception,2010,0.7
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Proprioception,2010,0.35
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Proprioception,2010,0.95
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Proprioception,2010,0.24
28884,And Hell Followed With,United States,Split-up,2006,Deathcore/Melodic Death Metal,Proprioception,2010,0.82
28891,Angel 7,Ukraine,Active,2001,Death/Power/Thrash Metal,Last Revolution,2014,0.75
28905,Anima,Bolivia,Active,2005,Melodic Death/Gothic Metal,Anima,2007,0.85
28906,Anima Damnata,Poland,Active,1996,Brutal Death/Black Metal,Agonizing Journey Through the Burning Universe and Transcendental Ritual of Transfiguration,2003,0.95
28908,Animals Killing People,United States,Active,2003,Brutal Death Metal/Grindcore,Kentucky Fried Killing,2008,0.85
28908,Animals Killing People,United States,Active,2003,Brutal Death Metal/Grindcore,Kentucky Fried Killing,2008,0.84
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Shut It Down,2003,0.85
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Shut It Down,2003,0.95
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Shut It Down,2003,0.59
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Empires,2005,0.95
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Empires,2005,0.92
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Empires,2005,0.79
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Empires,2005,0.93
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Animal,2007,0.82
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Animal,2007,0.95
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Animal,2007,0.79
28913,Animosity,United States,Split-up,2000,Death Metal/Metalcore/Deathcore/Grindcore,Animal,2007,0.95
28917,Anmod,Brazil,Active,2005,Brutal Death Metal/Grindcore,Monstrosity per Defectum,2008,0.62
28917,Anmod,Brazil,Active,2005,Brutal Death Metal/Grindcore,Monstrosity per Defectum,2008,0.7
28920,Anno Domini,Australia,Active,2005,Symphonic Black/Death Metal,The Cold Expanse,2016,0.77
28920,Anno Domini,Australia,Active,2005,Symphonic Black/Death Metal,The Cold Expanse,2016,0.8
28924,Anomalous,United States,Active,2001,Technical Death Metal/Djent,Ohmnivalent,2011,0.93
28924,Anomalous,United States,Active,2001,Technical Death Metal/Djent,Ohmnivalent,2011,1.0
28924,Anomalous,United States,Active,2001,Technical Death Metal/Djent,Ohmnivalent,2011,0.68
28924,Anomalous,United States,Active,2001,Technical Death Metal/Djent,Ohmnivalent,2011,0.82
28932,Another Messiah,Netherlands,Split-up,2002,Progressive/Doom/Death Metal,Dark Dreams| My Child,2005,0.75
28955,Apathy Noir,Sweden,Active,2003,Death/Progressive/Doom Metal,A Silent Nowhere,2008,0.88
28957,Aphonic Threnody,International,Active,2012,Funeral Doom/Death Metal,When Death Comes,2014,0.8
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,Only Death Is Real...,2001,0.75
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,Only Death Is Real...,2001,0.82
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,Only Death Is Real...,2001,0.88
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,Only Death Is Real...,2001,0.88
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,The Return of the Satanic Rites,2003,0.78
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,The Third Storm - World War III,2005,0.81
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,The Third Storm - World War III,2005,0.68
28965,Apokalyptic Raids,Brazil,Active,1998,Black/Death/Thrash Metal,Vol. 4 - Phonocopia,2010,0.85
28966,Apokrypha,Germany,Active,2003,Melodic Death/Black Metal,To the Seven,2004,0.84
28972,Apostisy,United States,Active,1994,Melodic Doom/Death Metal,Famine of a Thousand Frozen Years,2007,0.97
29016,Arkan,France,Active,2005,Melodic Death Metal with Middle Eastern Influences,Hilal,2008,0.81
29016,Arkan,France,Active,2005,Melodic Death Metal with Middle Eastern Influences,Salam,2011,0.7
29016,Arkan,France,Active,2005,Melodic Death Metal with Middle Eastern Influences,Salam,2011,0.59
29016,Arkan,France,Active,2005,Melodic Death Metal with Middle Eastern Influences,Sofia,2014,0.66
29020,Arms of War,Belgium,Active,2010,Melodic Death/Thrash Metal,Legions of Steel,2013,0.65
29020,Arms of War,Belgium,Active,2010,Melodic Death/Thrash Metal,Legions of Steel,2013,0.81
29028,ART 238,France,Active,2000,Industrial Death Metal/Grindcore,Empire of the Atom: A Scienterrific Tale,2007,0.7
29040,Arx,South Africa,Active,2011,Thrash/Melodic Death Metal,The Speed of Dark,2014,0.86
29048,As Light Dies,Spain,Active,1999,Death/Black/Doom/Gothic Metal,A Step Through the Reflection,2007,0.9
29048,As Light Dies,Spain,Active,1999,Death/Black/Doom/Gothic Metal,Ars Subtilior from Within the Cage,2010,0.45
29048,As Light Dies,Spain,Active,1999,Death/Black/Doom/Gothic Metal,The Love Album - Volume I,2014,0.8
29049,As Likely as Not,Italy,Active,2009,Melodic Death Metal/Metalcore,Stand Up and Nerve,2011,0.5
29072,Ashes of Eden,Canada,Active,2000,Melodic Death/Thrash Metal,The Human: Conditioned,2007,0.6
