37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Drowned in Rectal Sludge,2000,0.7
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Whore Splattered Walls,2001,0.95
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Whore Splattered Walls,2001,0.9
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Whore Splattered Walls,2001,0.0
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Whore Splattered Walls,2001,0.7
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Vagina,2007,0.51
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Vagina,2007,0.85
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Depravity,2010,0.78
37620,Intestinal Disgorge,United States,Active,1996,Noise/Grindcore (early)| Brutal Death Metal/Noise (later),Abject Horror,2012,0.05
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),Winds of Change,1999,0.02
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),2000,2000,0.03
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),Blood| Pride| Pain,2000,0.05
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),The 4th Crusade,2004,0.04
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),Amen,2006,0.0
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),Feuer & Flamme,2009,0.07
37626,Legion of Thor,Germany,Active,1999,Hardcore Punk/Metalcore (early)| Death Metal/Deathcore (later),Wir wollen Leben,2013,0.06
37628,Lo-Ruhamah,United States,Active,2002,Death/Black Metal with Post-Rock Influences,The Glory of God,2007,0.93
37630,Meathook Seed,United Kingdom,Split-up,1992,Industrial Death Metal (1992-1993)| Industrial Rock (1999),Embedded,1993,0.95
37630,Meathook Seed,United Kingdom,Split-up,1992,Industrial Death Metal (1992-1993)| Industrial Rock (1999),Embedded,1993,0.83
37630,Meathook Seed,United Kingdom,Split-up,1992,Industrial Death Metal (1992-1993)| Industrial Rock (1999),Embedded,1993,0.7
37630,Meathook Seed,United Kingdom,Split-up,1992,Industrial Death Metal (1992-1993)| Industrial Rock (1999),Embedded,1993,0.83
37633,Mind Riot,Finland,Split-up,1990,Thrash/Death Metal (early)| Alternative Rock (later),Peak,1995,0.35
37634,Misericordiam,United States,Split-up,2004,Deathcore/Grindcore (early)| Brutal Death Metal (later),A Thin Line Between Man and Machine,2006,0.7
37634,Misericordiam,United States,Split-up,2004,Deathcore/Grindcore (early)| Brutal Death Metal (later),A Thin Line Between Man and Machine,2006,0.97
37634,Misericordiam,United States,Split-up,2004,Deathcore/Grindcore (early)| Brutal Death Metal (later),A Thin Line Between Man and Machine,2006,0.18
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.4
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.7
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.9
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.02
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.99
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.12
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.82
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.97
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.75
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.96
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.05
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.7
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.7
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.26
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.99
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.93
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.9
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Scum,1987,0.89
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.09
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.98
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.81
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.97
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.9
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.85
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.95
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),From Enslavement to Obliteration,1988,0.88
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.89
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,1.0
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.91
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.85
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.93
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.85
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.87
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.93
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.88
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Harmony Corruption,1990,0.92
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.8
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.79
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.9
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.86
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.8
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.69
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Utopia Banished,1992,0.55
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.5
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.92
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.96
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.88
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.95
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.97
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.59
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.35
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.88
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Fear| Emptiness| Despair,1994,0.93
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Diatribes,1996,0.63
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Diatribes,1996,0.59
37639,Napalm Death,United Kingdom,Active,1981,Hardcore Punk (early)| Grindcore/Death Metal (later),Diatribes,1996,0.72
